IP Address,Organization,Region,City,Country,SEC Form Type,SEC Form URL
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,DEF 14A,https://www.sec.gov/Archives/edgar/data/34879/0000950124-01-002165.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,8-K,https://www.sec.gov/Archives/edgar/data/1037540/0001047469-03-002339.txt
67.33.146.000,Bellsouth.net Inc.,Georgia,Duluth,United States,SB-2,https://www.sec.gov/Archives/edgar/data/1123836/0000950123-01-507429.txt
62.219.125.000,Bezeq International Ltd,Tel Aviv,Tel Aviv,Israel,10-K,https://www.sec.gov/Archives/edgar/data/1004945/9999999997-02-043631.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,SUPPL,https://www.sec.gov/Archives/edgar/data/1126449/9999999997-03-002509.txt
65.56.223.000,Level 3 Communications Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/1001250/0000930413-01-501188.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,8-K/A,https://www.sec.gov/Archives/edgar/data/845385/0000845385-03-000002.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-K,https://www.sec.gov/Archives/edgar/data/34879/0001045969-01-000325.txt
65.168.148.000,Sprint Communications Inc.,,,United States,SC TO-I,https://www.sec.gov/Archives/edgar/data/1029506/0000950134-02-013904.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/1190681/0000914317-03-000193.txt
199.44.17.000,Network Tallahassee Inc.,Florida,Tallahassee,United States,10-K,https://www.sec.gov/Archives/edgar/data/4447/0000950123-02-003005.txt
63.148.150.000,RealLinx,North Carolina,New Bern,United States,10-K405,https://www.sec.gov/Archives/edgar/data/817135/0000912057-02-011369.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/1214246/0000950129-03-000210.txt
208.40.140.000,Continental Broadband Pennsylvania Inc.,Pennsylvania,Pittsburgh,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1064728/0000950134-02-014392.txt
63.118.26.000,Sisters of Saint Dominic of Blauvelt New York,New York,New York,United States,8-K,https://www.sec.gov/Archives/edgar/data/773910/0000773910-02-000030.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/1015023/0001015023-03-000003.txt
68.158.4.000,Bellsouth.net Inc.,Georgia,Snellville,United States,10-K405,https://www.sec.gov/Archives/edgar/data/812074/0000912057-02-012968.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,8-K,https://www.sec.gov/Archives/edgar/data/1171486/0000950129-03-000211.txt
64.85.204.000,Socket Internet Inc.,Missouri,Jefferson City,United States,8-K,https://www.sec.gov/Archives/edgar/data/1089379/0001021408-02-012897.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,8-K,https://www.sec.gov/Archives/edgar/data/874766/0001047469-03-002184.txt
64.170.2.000,AT&T Internet Services,California,Salinas,United States,10-Q,https://www.sec.gov/Archives/edgar/data/19520/0000931763-02-002300.txt
63.118.26.000,Sisters of Saint Dominic of Blauvelt New York,New York,New York,United States,8-K,https://www.sec.gov/Archives/edgar/data/773910/0000773910-02-000026.txt
216.196.130.000,Fuse Internet Access,Ohio,Loveland,United States,10-K405,https://www.sec.gov/Archives/edgar/data/793952/0000912057-02-012138.txt
64.170.2.000,AT&T Internet Services,California,Salinas,United States,10-K,https://www.sec.gov/Archives/edgar/data/19520/0001072613-02-000401.txt
68.100.54.000,Cox Communications,Virginia,Alexandria,United States,8-A12G,https://www.sec.gov/Archives/edgar/data/1060439/0000950148-02-000702.txt
64.12.96.000,AOL Inc.,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1094808/0000950152-02-009577.txt
210.214.114.000,Sify Limited,,,India,10-Q,https://www.sec.gov/Archives/edgar/data/30697/0000030697-99-000045.txt
64.231.64.000,Bell Canada,Ontario,Richmond Hill,Canada,6-K,https://www.sec.gov/Archives/edgar/data/1126599/0001161697-03-000034.txt
208.40.140.000,Continental Broadband Pennsylvania Inc.,Pennsylvania,Pittsburgh,United States,10-Q/A,https://www.sec.gov/Archives/edgar/data/1064728/0000950134-02-014645.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/34879/0001045969-01-000311.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,8-K,https://www.sec.gov/Archives/edgar/data/1074142/0001062993-03-000064.txt
67.32.137.000,Bellsouth.net Inc.,Florida,Hollywood,United States,10-K,https://www.sec.gov/Archives/edgar/data/20629/0000950116-01-000437.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000861177-01-500061.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0001011440-01-000010.txt
68.38.98.000,Comcast Cable Communications LLC,Indiana,Shelbyville,United States,10-Q,https://www.sec.gov/Archives/edgar/data/79958/0001104659-02-005873.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000017283-01-000136.txt
208.40.140.000,Continental Broadband Pennsylvania Inc.,Pennsylvania,Pittsburgh,United States,8-A12B,https://www.sec.gov/Archives/edgar/data/1064728/0000898822-02-000928.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0001129001-01-500014.txt
24.193.80.000,Time Warner Cable Internet LLC,New York,Jamaica,United States,S-1/A,https://www.sec.gov/Archives/edgar/data/799088/0000950144-02-007427.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G,https://www.sec.gov/Archives/edgar/data/34879/0000093748-01-500088.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G,https://www.sec.gov/Archives/edgar/data/34879/0000354204-01-000657.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,424B3,https://www.sec.gov/Archives/edgar/data/790273/0000790273-03-000002.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/34879/0000950131-01-000274.txt
66.69.128.000,Time Warner Cable Internet LLC,Texas,Wichita Falls,United States,N-30D,https://www.sec.gov/Archives/edgar/data/1000207/0000912057-02-033470.txt
62.219.125.000,Bezeq International Ltd,Tel Aviv,Tel Aviv,Israel,10-K,https://www.sec.gov/Archives/edgar/data/1004945/0000891554-02-001859.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,8-K,https://www.sec.gov/Archives/edgar/data/1021061/0001021061-03-000003.txt
208.40.140.000,Continental Broadband Pennsylvania Inc.,Pennsylvania,Pittsburgh,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1064728/0000950124-02-001739.txt
204.74.5.000,RCN,Massachusetts,Brookline,United States,X-17A-5,https://www.sec.gov/Archives/edgar/data/782124/9999999997-02-007222.txt
66.167.45.000,Megapath Corporation,California,Whittier,United States,10-K,https://www.sec.gov/Archives/edgar/data/913949/0001012870-02-002697.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,8-K,https://www.sec.gov/Archives/edgar/data/802106/0001162318-03-000018.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,RW,https://www.sec.gov/Archives/edgar/data/1085537/0000949353-03-000056.txt
216.193.150.000,City of Westfield,Massachusetts,Westfield,United States,S-3,https://www.sec.gov/Archives/edgar/data/1080359/0000927016-02-000158.txt
216.164.56.000,RCN,Maryland,Silver Spring,United States,10-K,https://www.sec.gov/Archives/edgar/data/1100270/0000950144-02-004800.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/1191061/0001181431-03-000961.txt
62.219.125.000,Bezeq International Ltd,Tel Aviv,Tel Aviv,Israel,10-Q,https://www.sec.gov/Archives/edgar/data/1004945/0001169232-02-001038.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000949308-01-000005.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G,https://www.sec.gov/Archives/edgar/data/34879/0000897423-00-500022.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/708955/0000708955-03-000024.txt
208.40.140.000,Continental Broadband Pennsylvania Inc.,Pennsylvania,Pittsburgh,United States,10-K405/A,https://www.sec.gov/Archives/edgar/data/1064728/0000950124-01-502270.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000093748-00-000084.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/34879/0001045969-00-000943.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,S-8,https://www.sec.gov/Archives/edgar/data/34879/0001045969-00-000900.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/34879/0001045969-00-000824.txt
65.208.227.000,Verizon Communications Inc.,,,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1095480/0001012870-02-002005.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/34879/0001021408-00-002868.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000949308-00-500001.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,6-K,https://www.sec.gov/Archives/edgar/data/893821/0000910662-03-000024.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/34879/0001067312-00-000256.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,11-K,https://www.sec.gov/Archives/edgar/data/34879/0001067312-00-000239.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1018592/0000919574-03-000061.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,11-K,https://www.sec.gov/Archives/edgar/data/34879/0001067312-00-000240.txt
62.219.125.000,Bezeq International Ltd,Tel Aviv,Tel Aviv,Israel,8-K,https://www.sec.gov/Archives/edgar/data/1004945/0000891554-02-002119.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13D/A,https://www.sec.gov/Archives/edgar/data/34879/0000928475-00-000069.txt
64.12.96.000,AOL Inc.,,,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/873364/0000912057-02-014397.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0001011440-00-000051.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/34879/0001067312-00-000175.txt
24.45.243.000,Optimum Online,New York,Miller Place,United States,424B3,https://www.sec.gov/Archives/edgar/data/878736/0000950152-01-502199.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13D,https://www.sec.gov/Archives/edgar/data/34879/0000928475-00-000008.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/804753/0000950134-03-000976.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,DEF 14A,https://www.sec.gov/Archives/edgar/data/34879/0000950124-00-001233.txt
24.91.124.000,Comcast Cable Communications LLC,Massachusetts,Peabody,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/814133/0000814133-02-000020.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,S-8,https://www.sec.gov/Archives/edgar/data/920947/0000950137-03-000338.txt
65.67.88.000,Lr Winwaters Works Co,Arkansas,Maumelle,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/65873/0000950152-98-001608.txt
205.138.200.000,Beltway Toyota,,,United States,S-3,https://www.sec.gov/Archives/edgar/data/1108487/0000912057-01-529776.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,8-K,https://www.sec.gov/Archives/edgar/data/72911/0000909567-03-000053.txt
216.193.150.000,City of Westfield,Massachusetts,Westfield,United States,S-3/A,https://www.sec.gov/Archives/edgar/data/1080359/0001125282-01-502250.txt
203.198.24.000,Hong Kong Telecommunications (HKT) Limited,,Central District,Hong Kong,10-Q,https://www.sec.gov/Archives/edgar/data/789019/0001032210-99-001526.txt
208.40.140.000,Continental Broadband Pennsylvania Inc.,Pennsylvania,Pittsburgh,United States,424B1,https://www.sec.gov/Archives/edgar/data/1064728/0000950130-01-501898.txt
65.67.88.000,Lr Winwaters Works Co,Arkansas,Maumelle,United States,S-4,https://www.sec.gov/Archives/edgar/data/65873/0000930661-98-000989.txt
67.201.228.000,Western Washington University,Washington,Bellingham,United States,SC 13E3/A,https://www.sec.gov/Archives/edgar/data/1026738/0000930413-03-000252.txt
64.65.217.000,Earthlink Inc.,New Jersey,Summit,United States,8-K,https://www.sec.gov/Archives/edgar/data/30419/0000950123-03-000414.txt
149.159.3.000,Indiana University,Indiana,Bloomington,United States,6-K,https://www.sec.gov/Archives/edgar/data/889132/0001145549-03-000065.txt
24.45.243.000,Optimum Online,New York,Miller Place,United States,ARS,https://www.sec.gov/Archives/edgar/data/878736/9999999997-02-022292.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,6-K,https://www.sec.gov/Archives/edgar/data/1116578/0001191638-03-000064.txt
63.204.251.000,AT&T Internet Services,,,United States,4/A,https://www.sec.gov/Archives/edgar/data/1001868/0000893750-03-000080.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,6-K,https://www.sec.gov/Archives/edgar/data/1075124/0001047469-03-002277.txt
205.138.200.000,Beltway Toyota,,,United States,S-4,https://www.sec.gov/Archives/edgar/data/1108487/0000912057-00-029517.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,S-3/A,https://www.sec.gov/Archives/edgar/data/1086753/0000950131-03-000211.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-K,https://www.sec.gov/Archives/edgar/data/34879/0001067312-00-000100.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/1030653/0000884306-03-000036.txt
63.208.188.000,Level 3 Communications Inc.,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/75234/0000950172-03-000185.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/814375/0000814375-03-000006.txt
24.45.243.000,Optimum Online,New York,Miller Place,United States,10-Q,https://www.sec.gov/Archives/edgar/data/878736/0000950152-02-006059.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,497,https://www.sec.gov/Archives/edgar/data/1091462/0001056288-03-000026.txt
68.45.25.000,Comcast Cable Communications LLC,Indiana,Bloomington,United States,8-K,https://www.sec.gov/Archives/edgar/data/910468/0000912057-00-029416.txt
80.40.93.000,Tiscali UK Ltd,,,United Kingdom,N-30D,https://www.sec.gov/Archives/edgar/data/902978/0001132072-02-000222.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/1139566/0000891092-03-000066.txt
24.45.243.000,Optimum Online,New York,Miller Place,United States,10-Q,https://www.sec.gov/Archives/edgar/data/878736/0000950152-02-008208.txt
63.77.19.000,Colliers Turley Martin Tucker,Colorado,Englewood,United States,10-K405,https://www.sec.gov/Archives/edgar/data/82811/0000897069-02-000244.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/34879/0001067312-00-000078.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G,https://www.sec.gov/Archives/edgar/data/34879/0000017283-00-000322.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G,https://www.sec.gov/Archives/edgar/data/34879/0000949308-00-000171.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0001011440-00-000028.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G,https://www.sec.gov/Archives/edgar/data/34879/0000861177-00-000087.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000093748-00-000047.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G,https://www.sec.gov/Archives/edgar/data/34879/0000093748-00-000016.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000912938-00-000098.txt
68.100.54.000,Cox Communications,Virginia,Alexandria,United States,8-A12B/A,https://www.sec.gov/Archives/edgar/data/20520/0000950172-03-000192.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000065103-00-000103.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,8-K,https://www.sec.gov/Archives/edgar/data/933098/0001214305-03-000001.txt
63.175.53.000,Wave Broadband,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/39911/0001021408-02-015006.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000812295-00-000005.txt
65.57.2.000,Level 3 Communications Inc.,,,United States,10-K405,https://www.sec.gov/Archives/edgar/data/899652/0000912057-02-008167.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/34879/0001067312-99-000384.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000315066-99-001556.txt
63.172.46.000,West Central Wireless,Texas,Menard,United States,8-K,https://www.sec.gov/Archives/edgar/data/789019/0001032210-02-001615.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/1065143/0001032033-03-000003.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/34879/0001067312-99-000344.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000812295-99-000109.txt
32.106.24.000,CTEMA-RASpool LIG06-NW1C,,,United States,20-F,https://www.sec.gov/Archives/edgar/data/1144145/0001156973-02-000306.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,424B3,https://www.sec.gov/Archives/edgar/data/34879/0001067312-99-000327.txt
195.93.34.000,AOL LLC,,,United Kingdom,F-4,https://www.sec.gov/Archives/edgar/data/1210959/0001156973-02-001092.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G,https://www.sec.gov/Archives/edgar/data/34879/0000949308-99-000036.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,424B3,https://www.sec.gov/Archives/edgar/data/34879/0001067312-99-000304.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,424B3,https://www.sec.gov/Archives/edgar/data/34879/0001067312-99-000284.txt
12.227.41.000,Steelcase Inc.,Texas,Denison,United States,10-Q,https://www.sec.gov/Archives/edgar/data/719241/0000719241-02-000018.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,424B3,https://www.sec.gov/Archives/edgar/data/34879/0001067312-99-000251.txt
64.231.64.000,Bell Canada,Ontario,Richmond Hill,Canada,6-K,https://www.sec.gov/Archives/edgar/data/1096197/0000930413-03-000262.txt
204.74.5.000,RCN,Massachusetts,Brookline,United States,X-17A-5,https://www.sec.gov/Archives/edgar/data/914091/9999999997-02-031455.txt
152.163.189.000,AOL Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/1161396/0001012870-02-002893.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/34879/0001067312-99-000248.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,5,https://www.sec.gov/Archives/edgar/data/1063262/0001104540-03-000015.txt
61.209.168.000,Open Data Network,,,Japan,20-F,https://www.sec.gov/Archives/edgar/data/47710/0001145549-02-000252.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000315066-99-001412.txt
64.17.226.000,ACS Government Solutions,Rhode Island,Jamestown,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1055037/0000950128-01-500712.txt
65.56.223.000,Level 3 Communications Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/1001250/0000889812-00-003866.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4/A,https://www.sec.gov/Archives/edgar/data/923118/0000923118-03-000004.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,424B3,https://www.sec.gov/Archives/edgar/data/34879/0000950131-99-004306.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,13F-HR,https://www.sec.gov/Archives/edgar/data/1034870/0001034870-03-000001.txt
195.93.34.000,AOL LLC,,,United Kingdom,F-4,https://www.sec.gov/Archives/edgar/data/1210959/0001156973-02-001092.txt
152.163.189.000,AOL Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/1161396/0001012870-02-002893.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/909111/0001188034-03-000001.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,SC 13G/A,https://www.sec.gov/Archives/edgar/data/34879/0000812295-99-000091.txt
205.138.200.000,Beltway Toyota,,,United States,S-3,https://www.sec.gov/Archives/edgar/data/1100682/0000912057-01-005977.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/794367/0000794367-03-000004.txt
212.150.55.000,013 NetVision Ltd,,,Israel,S-4/A,https://www.sec.gov/Archives/edgar/data/849399/0001095811-00-004267.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/794367/0000794367-03-000002.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1037798/0001037798-03-000008.txt
68.43.235.000,Comcast Cable Communications LLC,Michigan,West Bloomfield,United States,NO ACT,https://www.sec.gov/Archives/edgar/data/727632/9999999997-02-048188.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/794367/0000794367-02-000037.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/794367/0000794367-02-000035.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/794367/0000794367-02-000031.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/1159547/0001135432-03-000020.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/794367/0000794367-02-000033.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/794367/0000794367-02-000027.txt
24.90.203.000,Time Warner Cable Internet LLC,New York,Brooklyn,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1195454/0000950134-02-014499.txt
12.236.18.000,Lonergan Partners,California,Stockton,United States,S-1,https://www.sec.gov/Archives/edgar/data/1053374/0000891618-03-000240.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/794367/0000794367-02-000025.txt
205.138.200.000,Beltway Toyota,,,United States,S-3,https://www.sec.gov/Archives/edgar/data/1100682/0000912057-01-521038.txt
152.137.71.000,Questar Corporation,Utah,Salt Lake City,United States,4,https://www.sec.gov/Archives/edgar/data/751652/0001174637-03-000002.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/794367/0000794367-02-000023.txt
206.173.32.000,Verizon Communications Inc.,,,United States,10-12G,https://www.sec.gov/Archives/edgar/data/1042053/0001000096-97-000605.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,8-K,https://www.sec.gov/Archives/edgar/data/794367/0000950152-02-008692.txt
64.12.96.000,AOL Inc.,,,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/722104/0000912057-02-017400.txt
149.159.3.000,Indiana University,Indiana,Bloomington,United States,SUPPL,https://www.sec.gov/Archives/edgar/data/879316/9999999997-03-002364.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-K/A,https://www.sec.gov/Archives/edgar/data/794367/0000950152-02-008636.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/1176380/0001171825-03-000016.txt
68.45.25.000,Comcast Cable Communications LLC,Indiana,Bloomington,United States,NT 10-K,https://www.sec.gov/Archives/edgar/data/910468/0000912057-00-022037.txt
66.185.85.000,Rogers Communications Canada Inc.,Ontario,Woodbridge,Canada,SC 13D/A,https://www.sec.gov/Archives/edgar/data/80172/0000807249-02-000172.txt
64.12.96.000,AOL Inc.,,,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/722104/0000912057-02-017400.txt
195.101.242.000,Orange S.A.,Ile-de-France,Saint-ouen,France,10-K405,https://www.sec.gov/Archives/edgar/data/1018724/0001032210-02-000059.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,4,https://www.sec.gov/Archives/edgar/data/1185370/0001185370-03-000023.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-Q/A,https://www.sec.gov/Archives/edgar/data/794367/0000950152-02-008645.txt
65.162.93.000,Sprint Communications Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1038339/0000950137-01-501603.txt
208.15.63.000,FirstDigital Communications LLC,Utah,Ogden,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/1010422/0001010422-03-000002.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,10-Q/A,https://www.sec.gov/Archives/edgar/data/794367/0000950152-02-008648.txt
