IP Address,Organization,Region,City,Country,SEC Form Type,SEC Form URL
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/96664/0001144204-03-002458.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/764039/0001005150-03-000927.txt
66.167.133.000,Megapath Corporation,,,United States,ARS,https://www.sec.gov/Archives/edgar/data/316709/9999999997-03-013869.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1190132/0001172665-03-000156.txt
205.173.93.000,General Electric Company,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/804055/0000931763-03-000693.txt
196.12.37.000,Software Technology Park of India [STPI] Hyderabad,Andhra Pradesh,Hyderabad,India,6-K,https://www.sec.gov/Archives/edgar/data/1089558/0000950172-03-001553.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1077800/0001172665-03-000152.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1046578/0000950144-03-006971.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1168940/0001168940-03-000007.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1025835/0001181431-03-007762.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1025835/0001181431-03-007763.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q/A,https://www.sec.gov/Archives/edgar/data/1168940/0001168940-03-000008.txt
213.129.118.000,IP Unnambered Settc-Main Transport Networks,Voronezh,Voronezh,Russian Federation,8-K,https://www.sec.gov/Archives/edgar/data/845072/0000928385-03-001488.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/1002422/0001002422-03-000012.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/893755/0000893755-03-000016.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/1116377/0001116377-03-000003.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/1045450/0000950134-03-008067.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,3,https://www.sec.gov/Archives/edgar/data/1045450/0001013816-03-000081.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/808066/0000808066-03-000018.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,3,https://www.sec.gov/Archives/edgar/data/1045450/0001013816-03-000082.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1045450/0001013816-03-000077.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1045450/0001013816-03-000079.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/1016708/0001016708-03-000019.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/837600/0001019687-03-001049.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1107080/0001052918-03-000107.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/826595/0000826595-03-000012.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/1065677/0001041633-03-000004.txt
200.231.195.000,Claro S.A.,Santa Catarina,Florianopolis,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/891103/0001047469-03-018927.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/850877/0000850877-03-000012.txt
66.126.229.000,AT&T Internet Services,,,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/1076641/0000950172-03-001624.txt
200.231.195.000,Claro S.A.,Santa Catarina,Florianopolis,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/893955/0001200129-03-000014.txt
202.56.205.000,Bharti Airtel Ltd.,,,India,10-Q,https://www.sec.gov/Archives/edgar/data/895930/0000950144-03-006704.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1128738/0001021408-03-007936.txt
80.58.5.000,Telefonica de Espana Sau,,,Spain,10-Q,https://www.sec.gov/Archives/edgar/data/1070380/0001104659-02-001453.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1128740/0001021408-03-007938.txt
200.231.195.000,Claro S.A.,Santa Catarina,Florianopolis,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/894743/0000950116-03-002725.txt
80.58.5.000,Telefonica de Espana Sau,,,Spain,8-K,https://www.sec.gov/Archives/edgar/data/940181/0001012870-02-001663.txt
80.58.5.000,Telefonica de Espana Sau,,,Spain,10-K,https://www.sec.gov/Archives/edgar/data/940181/0001012870-02-001127.txt
163.28.112.000,Moec,,Tainan,Taiwan,DEF 14A,https://www.sec.gov/Archives/edgar/data/96021/0000950129-01-503134.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/350563/0001021408-03-007932.txt
80.58.5.000,Telefonica de Espana Sau,,,Spain,8-K,https://www.sec.gov/Archives/edgar/data/930885/0000891618-02-001625.txt
202.56.205.000,Bharti Airtel Ltd.,,,India,10-Q,https://www.sec.gov/Archives/edgar/data/896841/0000896841-03-000010.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/791398/0001193125-03-005309.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/96869/0000898430-03-002989.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1219702/0000950129-03-002818.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/1012394/0000932799-03-000083.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1085082/0001005444-03-000062.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/790705/0000950148-03-001301.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/313041/0000950134-03-007999.txt
200.231.195.000,Claro S.A.,Santa Catarina,Florianopolis,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/896985/0001104659-03-010235.txt
203.195.175.000,Tencent Cloud Computing (Beijing) Co. Ltd.,Beijing,Beijing,China,10-Q,https://www.sec.gov/Archives/edgar/data/914138/0001002105-03-000118.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/712511/0000914317-03-001553.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/891178/0001017062-03-001284.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,13F-NT,https://www.sec.gov/Archives/edgar/data/1080174/0000902664-03-000716.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1139570/0001168196-03-000019.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/888711/0000927016-03-002753.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1089357/0000950134-03-008135.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1082198/0001169232-03-003821.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/320121/0000928385-03-001611.txt
128.206.14.000,University of Missouri-Columbia,Missouri,Columbia,United States,10-K/A,https://www.sec.gov/Archives/edgar/data/945382/0000950131-98-003620.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/97052/0000097052-03-000004.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/915324/0001206774-03-000448.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/70318/0000912057-03-000240.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,8-K,https://www.sec.gov/Archives/edgar/data/1042810/0001042810-03-000081.txt
199.67.140.000,Citigroup,New York,Jackson Heights,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1125845/0001021408-03-007923.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,487,https://www.sec.gov/Archives/edgar/data/1225859/0000950136-03-001249.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/316672/0000950134-03-008203.txt
128.206.14.000,University of Missouri-Columbia,Missouri,Columbia,United States,10-K405,https://www.sec.gov/Archives/edgar/data/945382/0000950131-97-002973.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1052303/0000891618-03-002597.txt
149.142.31.000,University of California Los Angeles,California,Los Angeles,United States,10-K,https://www.sec.gov/Archives/edgar/data/13547/0000013547-02-000005.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,6-K,https://www.sec.gov/Archives/edgar/data/1050514/0000909518-03-000290.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/97216/0000097216-03-000020.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,6-K,https://www.sec.gov/Archives/edgar/data/1050514/0000909518-03-000291.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/1094831/0000950136-03-001251.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1167370/0001044764-03-000072.txt
128.206.14.000,University of Missouri-Columbia,Missouri,Columbia,United States,10-K,https://www.sec.gov/Archives/edgar/data/945382/0000950131-98-002947.txt
206.81.102.000,NapaNet,California,Napa,United States,424B5,https://www.sec.gov/Archives/edgar/data/798288/0001047469-03-019083.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/844965/0000844965-03-000010.txt
128.206.14.000,University of Missouri-Columbia,Missouri,Columbia,United States,10-K/A,https://www.sec.gov/Archives/edgar/data/945382/0000950131-98-003351.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/97432/0001021408-03-007941.txt
203.195.175.000,Tencent Cloud Computing (Beijing) Co. Ltd.,Beijing,Beijing,China,10-Q,https://www.sec.gov/Archives/edgar/data/1080056/0000950155-03-000097.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1041400/0000950134-03-008104.txt
66.126.229.000,AT&T Internet Services,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1076641/0000950172-03-001612.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/22767/0001193125-03-005246.txt
202.88.136.000,Hathway Cable and Datacom Limited,,,India,DEF 14A,https://www.sec.gov/Archives/edgar/data/783603/0000783603-03-000007.txt
66.126.229.000,AT&T Internet Services,,,United States,425,https://www.sec.gov/Archives/edgar/data/1076641/0000950172-03-001420.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1019101/0000950129-03-002807.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/1029199/0000928385-03-001620.txt
172.163.250.000,AOL Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-02-000052.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1033030/0001019687-03-001090.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/905428/0001013762-03-000110.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1070892/0001047202-03-000023.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1020389/0000950129-03-002808.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1024109/0001038494-03-000019.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1102944/0001002014-03-000255.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/352507/0001193125-03-005473.txt
66.126.229.000,AT&T Internet Services,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/1076641/0000891618-03-001850.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,S-1/A,https://www.sec.gov/Archives/edgar/data/1086772/0000950123-03-005979.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/1071119/0001042645-03-000073.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,8-K,https://www.sec.gov/Archives/edgar/data/1071119/0001042645-03-000069.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/913958/0000916641-03-001586.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/837919/0000837919-03-000008.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,DFAN14A,https://www.sec.gov/Archives/edgar/data/1108390/0001108390-03-000004.txt
80.58.5.000,Telefonica de Espana Sau,,,Spain,10-K405,https://www.sec.gov/Archives/edgar/data/930885/0000950149-02-000589.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,8-K,https://www.sec.gov/Archives/edgar/data/947397/0001072613-03-000840.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1113679/0001185185-03-000109.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/1143566/0000891020-03-001624.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/934795/0000921895-03-000333.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/795551/0000795551-03-000006.txt
205.188.209.000,AOL Inc.,,,United States,424B3,https://www.sec.gov/Archives/edgar/data/1159609/0000912057-01-541342.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1064478/0001094328-03-000156.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1097002/0001015402-03-001844.txt
67.121.176.000,AT&T Internet Services,California,San Martin,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/876378/0000910680-03-000436.txt
80.58.5.000,Telefonica de Espana Sau,,,Spain,10-K,https://www.sec.gov/Archives/edgar/data/758004/0000891618-02-000286.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1073695/0001193125-03-005509.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/913165/0001021408-03-007863.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1085254/0001019687-03-001072.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1130950/0001181431-03-007722.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1130950/0001181431-03-007731.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1063381/0000950134-03-008056.txt
202.64.184.000,PIHK Network Services,,,Hong Kong,6-K,https://www.sec.gov/Archives/edgar/data/1110646/0000930661-02-003754.txt
212.232.184.000,VTX Services SA,,,Switzerland,DEF 14A,https://www.sec.gov/Archives/edgar/data/877890/0001206774-03-000258.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/850660/0000950134-03-008056.txt
212.232.184.000,VTX Services SA,,,Switzerland,8-K,https://www.sec.gov/Archives/edgar/data/877890/0000950144-03-005383.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1063382/0000950134-03-008056.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1083753/0001083753-03-000020.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1080056/0000950155-03-000097.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1070630/0000909012-03-000369.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1120438/0000950137-03-002990.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/900017/0001047469-03-018520.txt
220.160.12.000,ChinaNet Fujian Province Network,Fujian,Fuzhou,China,10-K,https://www.sec.gov/Archives/edgar/data/350894/0001021408-03-005203.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/892535/0000950134-03-008103.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/1088210/0001079974-03-000279.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1092448/0001214827-03-000004.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,8-K,https://www.sec.gov/Archives/edgar/data/943894/0000912057-03-000209.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/740806/0000930609-03-000031.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1024124/0000950134-03-008114.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/1048695/0000891020-03-001615.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1048695/0001048695-03-000087.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,8-K,https://www.sec.gov/Archives/edgar/data/813775/0000813775-03-000007.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/276077/0000950134-03-008153.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/1056673/0000950134-03-008123.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,SC 13D/A,https://www.sec.gov/Archives/edgar/data/1131442/0000921895-03-000334.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4/A,https://www.sec.gov/Archives/edgar/data/1096550/0001183740-03-000065.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1096550/0001183740-03-000064.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1065581/0001162404-03-000030.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/855103/0000950136-03-001271.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1137005/0001019687-03-001063.txt
203.195.175.000,Tencent Cloud Computing (Beijing) Co. Ltd.,Beijing,Beijing,China,10-Q,https://www.sec.gov/Archives/edgar/data/737210/0000737210-03-000023.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/893657/0000950144-03-006975.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1085913/0001005477-03-001126.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/98362/0000098362-03-000003.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1085913/0001005477-03-001156.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1085913/0001005477-03-001163.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1085913/0001005477-03-001165.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4/A,https://www.sec.gov/Archives/edgar/data/1085913/0001005477-03-001109.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/792966/0000950124-03-001766.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1213849/0001104659-03-009996.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1213849/0001104659-03-009997.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/1092536/0001019687-03-001102.txt
156.153.255.000,Hewlett Packard Enterprise Company,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/51143/0001047469-03-008194.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/32258/0000032258-03-000210.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/893539/0000950132-03-000133.txt
163.28.112.000,Moec,,Tainan,Taiwan,DEF 14A,https://www.sec.gov/Archives/edgar/data/1137547/0000936392-03-000473.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/845877/0000845877-03-000027.txt
192.152.100.000,Fifth Third Bank,,,United States,S-4,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-001173.txt
65.65.113.000,AT&T Internet Services,Texas,Fort Worth,United States,10-K,https://www.sec.gov/Archives/edgar/data/313616/0000928385-03-000928.txt
192.152.100.000,Fifth Third Bank,,,United States,S-4,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-001174.txt
205.188.208.000,AOL Inc.,,,United States,13F-HR,https://www.sec.gov/Archives/edgar/data/898349/0000898349-99-000003.txt
202.88.136.000,Hathway Cable and Datacom Limited,,,India,DEF 14A,https://www.sec.gov/Archives/edgar/data/888455/0001047469-03-019030.txt
192.152.100.000,Fifth Third Bank,,,United States,10-K405/A,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-001170.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1193491/0000704051-03-000102.txt
203.195.175.000,Tencent Cloud Computing (Beijing) Co. Ltd.,Beijing,Beijing,China,10-Q,https://www.sec.gov/Archives/edgar/data/1010247/0001169232-03-003694.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/887591/0001104659-03-010402.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,8-K,https://www.sec.gov/Archives/edgar/data/887591/0001104659-03-010294.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/924168/0001104659-03-010377.txt
192.152.100.000,Fifth Third Bank,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-001039.txt
209.215.30.000,BMF LAN Dial Backbone - JAN,Louisiana,Marrero,United States,S-8,https://www.sec.gov/Archives/edgar/data/1058056/0001108890-03-000136.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,10-Q,https://www.sec.gov/Archives/edgar/data/769207/0000946275-03-000377.txt
192.152.100.000,Fifth Third Bank,,,United States,10-K405,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-000999.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,13F-NT,https://www.sec.gov/Archives/edgar/data/35368/0000315066-03-002313.txt
164.164.89.000,Network Block is for the Use of Stpi-Bangalore Softnet-In,Karnataka,Bangalore,India,13F-HR,https://www.sec.gov/Archives/edgar/data/1177779/0000950135-03-002996.txt
192.152.100.000,Fifth Third Bank,,,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/35527/0000919574-99-000347.txt
203.195.175.000,Tencent Cloud Computing (Beijing) Co. Ltd.,Beijing,Beijing,China,10-K,https://www.sec.gov/Archives/edgar/data/812910/0000926236-03-000037.txt
192.152.100.000,Fifth Third Bank,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-001058.txt
192.152.100.000,Fifth Third Bank,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-000998.txt
192.152.100.000,Fifth Third Bank,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-000995.txt
192.152.100.000,Fifth Third Bank,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-000992.txt
192.152.100.000,Fifth Third Bank,,,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-000991.txt
192.152.100.000,Fifth Third Bank,,,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-000994.txt
192.152.100.000,Fifth Third Bank,,,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/35527/0000950152-99-000760.txt
